Date,Day,Time,Cur.,Imp.,Event,Actual,Forecast,Previous
2018-01-01,Monday,All Day,,Holiday,Argentina - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Australia - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Austria - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Belgium - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Bosnia-Herzegovina - New Year,,,
2018-01-01,Monday,All Day,,Holiday,Botswana - Public Holiday,,,
2018-01-01,Monday,All Day,,Holiday,Brazil - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Bulgaria - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Canada - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Chile - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,China - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Colombia - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Costa Rica - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Cote D'Ivoire - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Croatia - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Cyprus - New Year,,,
2018-01-01,Monday,All Day,,Holiday,Czech Republic - New Year,,,
2018-01-01,Monday,All Day,,Holiday,Denmark - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Egypt - New Year,,,
2018-01-01,Monday,All Day,,Holiday,Estonia - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Finland - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,France - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Germany - New Year,,,
2018-01-01,Monday,All Day,,Holiday,Greece - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Hong Kong - The first day of January,,,
2018-01-01,Monday,All Day,,Holiday,Hungary - New Year,,,
2018-01-01,Monday,All Day,,Holiday,Iceland - New Year,,,
2018-01-01,Monday,All Day,,Holiday,Indonesia - New Year,,,
2018-01-01,Monday,All Day,,Holiday,Iraq - New Year,,,
2018-01-01,Monday,All Day,,Holiday,Ireland - New Year's Eve,,,
2018-01-01,Monday,All Day,,Holiday,Italy - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Jamaica - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Japan - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Jordan - New Year,,,
2018-01-01,Monday,All Day,,Holiday,Kazakhstan - New-Year Holidays,,,
2018-01-01,Monday,All Day,,Holiday,Kenya - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Kuwait - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Latvia - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Lebanon - New Year,,,
2018-01-01,Monday,All Day,,Holiday,Lithuania - New Year,,,
2018-01-01,Monday,All Day,,Holiday,Luxembourg - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Malawi - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Malaysia - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Malta - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Mauritius - New Year,,,
2018-01-01,Monday,All Day,,Holiday,Mexico - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Mongolia - New Year,,,
2018-01-01,Monday,All Day,,Holiday,Montenegro - New Year,,,
2018-01-01,Monday,All Day,,Holiday,Morocco - New Year,,,
2018-01-01,Monday,All Day,,Holiday,Namibia - New Year,,,
2018-01-01,Monday,All Day,,Holiday,Netherlands - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,New Zealand - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Nigeria - New Year's Day,,,
2018-01-01,Monday,All Day,,Holiday,Norway - New Year,,,
2018-01-01,Monday,All Day,,Holiday,Palestinian Territory - New Year,,,
